Average,CL Appearances,Compression Ratio,Average,CL Appearances,Compression Ratio,Average,CL Appearances,Compression Ratio,Average,CL Appearances,Compression Ratio,CLs Processed
2to10 Buffer,2to10 Buffer,2to10 Buffer,11to100 Buffer,11to100 Buffer,11to100 Buffer,101to1000 Buffer,101to1000 Buffer,101to1000 Buffer,1001+ Buffer,1001+ Buffer,1001+ Buffer,
2.41440329218107,2430,0.2212706444316651,23.63157894736842,114,0.9944620838547054,150.5,2,0.7076212940110594,1342.0,1,28.132150332718922,64018
2.4157764995891537,2434,0.22138907480415548,23.68421052631579,114,0.9966548489924353,150.5,2,0.7060331660484399,1346.0,1,28.23658863501761,64162
2.416256157635468,2436,0.22122798923331877,23.736842105263158,114,0.9991428241610607,151.5,2,0.7140557188856222,1349.0,1,28.307449406567425,64287
2.407468198604842,2437,0.21904402588611896,23.478632478632477,117,1.0001985549494194,151.5,2,0.7118853031031435,1356.0,1,28.51505047842067,64483
2.4073770491803277,2440,0.21880166468435602,23.632478632478634,117,1.0110601033406585,152.5,2,0.7196846616843832,1358.0,1,28.534620681118383,64629
2.4072861236185017,2443,0.21863802960526948,23.700854700854702,117,1.0149874920538375,152.5,2,0.7183175809241413,1362.0,1,28.64844329132691,64752
2.4085889570552146,2445,0.2185409276484987,22.48695652173913,115,0.895958177696558,127.25,4,0.9979392641439665,1364.0,1,28.66535190435104,64904
2.408738260514496,2449,0.2185047747739472,21.123893805309734,113,0.7753884345949398,118.5,6,1.2956296421596518,1369.0,1,28.820387826969505,65029
2.4086460032626427,2452,0.21822881132864677,21.24778761061947,113,0.7826210850964523,119.16666666666667,6,1.3070930363370459,1372.0,1,28.877120854171142,65186
2.4086284086284087,2457,0.2181786068642634,21.265486725663717,113,0.7821616120761317,119.5,6,1.311458221725621,1377.0,1,29.022530727197587,65333
2.4096337579617835,2512,0.217895860900276,21.36283185840708,113,0.7704125624636932,120.16666666666667,6,1.2943345583475256,1389.0,1,28.822507394902747,66938
2.4042976522085158,2513,0.21654269083467023,21.278260869565216,115,0.7761482350424996,120.5,6,1.2986733248863382,1392.0,1,28.883714690318254,67085
2.404449741756059,2517,0.21651137981115412,21.31304347826087,115,0.7772395412173396,121.16666666666667,6,1.3106407776620543,1395.0,1,28.954396667162623,67210
2.4044409199048373,2522,0.216495363459983,21.347826086956523,115,0.7781806890104868,121.5,6,1.3151615489695314,1400.0,1,29.10257171705173,67348
2.3954869358669835,2526,0.21461173877986878,21.092436974789916,119,0.7838500585825304,122.16666666666667,6,1.3258341846680781,1403.0,1,29.143912586428986,67541
2.392405063291139,2528,0.2137799125745728,21.091666666666665,120,0.7887210722534954,122.5,6,1.3302823456407074,1407.0,1,29.248836487744338,67683
2.393125246937969,2531,0.21371411162113202,21.125,120,0.7895595281975673,123.16666666666667,6,1.341985501904411,1409.0,1,29.270637670475487,67825
2.392744479495268,2536,0.2136649375535633,21.175,120,0.7918072049799126,123.5,6,1.3467175842126176,1414.0,1,29.42321898959575,67953
2.3922413793103448,2552,0.2138682289815144,21.191666666666666,120,0.7891636646751016,124.16666666666667,6,1.3546181857232116,1417.0,1,29.403248008434865,68288
2.3918654673445445,2557,0.2136723368575615,21.3,120,0.7952149336137768,124.5,6,1.3584198764296043,1421.0,1,29.493901815579218,68463
2.391643889105818,2561,0.2135801073202376,21.316666666666666,120,0.7950199503307235,125.16666666666667,6,1.3705245406077926,1423.0,1,29.52351028620584,68587
2.3915756630265212,2564,0.21336701922945103,21.325,120,0.7939631467147762,125.5,6,1.3749272536809638,1428.0,1,29.668625967526044,68732
2.3919813156870378,2569,0.21341161792953678,21.408333333333335,120,0.7985191772534787,126.16666666666667,6,1.3866884452510588,1432.0,1,29.773125226860255,68875
2.3923853923853926,2574,0.21337257218204428,21.508333333333333,120,0.8040119970067829,126.5,6,1.3905930914620899,1435.0,1,29.824389890651023,69045
2.389988358556461,2577,0.2127158713923301,21.47107438016529,121,0.8060961161801941,126.5,6,1.387478323699422,1437.0,1,29.840592485549134,69200
2.3872966692486446,2582,0.2121123844216021,21.418032786885245,122,0.8067073105892778,127.16666666666667,6,1.3986042042042042,1443.0,1,30.0144,69375
2.3934362934362934,2590,0.2131587038720147,21.516393442622952,122,0.8114436144944365,127.5,6,1.401300193951584,1451.0,1,30.24784139070469,69605
2.399768696993061,2594,0.2140624213851174,21.549180327868854,122,0.8118074553917293,128.16666666666666,6,1.412320045090228,1454.0,1,30.29427105723211,69786
2.4009996155324873,2601,0.21432593766438512,21.565573770491802,122,0.8110209346793016,128.5,6,1.4161449399656947,1460.0,1,30.468839336763864,69960
2.3983115886415964,2606,0.21380204294755276,21.51219512195122,123,0.8118967364059241,129.16666666666666,6,1.4278361789023757,1461.0,1,30.44574876264103,70109
2.3990034495975467,2609,0.21375398728797435,21.609756097560975,123,0.8176797498408034,129.5,6,1.4324160806309256,1466.0,1,30.59471001907582,70246
2.3963998468019914,2611,0.21303526144351073,21.556451612903224,124,0.8186575807184917,130.16666666666666,6,1.4443647230431158,1468.0,1,30.618095021595817,70384
2.3967100229533282,2614,0.2129328855992541,21.661290322580644,124,0.8250808430088009,130.5,6,1.4490335663740659,1473.0,1,30.76887842647872,70517
2.3964858670741025,2618,0.2127993706128697,21.701612903225808,124,0.8265262726814517,131.16666666666666,6,1.4609964711654588,1476.0,1,30.833559782608695,70656
2.398932112890923,2622,0.2130532445228158,21.782258064516128,124,0.8307053969312389,131.5,6,1.4649483226025077,1480.0,1,30.927369253360443,70824
2.3996190476190478,2625,0.21303416931097616,21.79032258064516,124,0.8298208875423275,132.16666666666666,6,1.477170011651069,1483.0,1,30.99685703010486,70952
2.400456794822992,2627,0.21293721230241092,21.806451612903224,124,0.8294598970471855,132.5,6,1.481790175557056,1486.0,1,31.06285167679496,71088
2.401901140684411,2630,0.21305637163102467,21.822580645161292,124,0.8292059710146241,133.16666666666666,6,1.4940696014416437,1489.0,1,31.132781015235555,71215
2.4030360531309296,2635,0.21318124143164432,21.830645161290324,124,0.8279471594319227,133.5,6,1.4981716543375925,1494.0,1,31.27151983860121,71376
2.406131718395155,2642,0.21379242901443848,21.85483870967742,124,0.8278232287822462,134.16666666666666,6,1.5095976891001,1496.0,1,31.28123558599483,71545
2.406344410876133,2648,0.2138913134334359,21.85483870967742,124,0.8261834489269436,134.5,6,1.5141029754348767,1501.0,1,31.42830638749006,71687
2.4047886270108494,2673,0.21451839873472764,21.903225806451612,124,0.8255618491836214,135.16666666666666,6,1.5212557302580754,1502.0,1,31.307733940243413,72059
2.24079874706343,5108,0.33927962403947326,21.968,125,0.7979804222445631,135.5,6,1.4572398010476746,1529.0,1,30.925459018995713,75596
2.2384118912575786,5113,0.33808361612440596,21.818897637795274,127,0.7978801382275483,136.16666666666666,6,1.468118753519144,1532.0,1,30.97318412162162,75776
2.23749022673964,5116,0.33729572167628447,21.796875,128,0.8008596990847435,136.5,6,1.4722262461315598,1537.0,1,31.110410219266477,75935
2.2374072627879733,5122,0.3371290526920976,21.8125,128,0.8007323551067634,137.16666666666666,6,1.4842769362925563,1539.0,1,31.141803408015146,76056
2.2344908310573546,5126,0.3358377354240436,21.70769230769231,130,0.8038303572059429,137.5,6,1.4885052946502382,1542.0,1,31.20056686218163,76209
2.2348927875243665,5130,0.33567455502819044,21.715384615384615,130,0.8030934296992227,138.16666666666666,6,1.500532753418137,1545.0,1,31.2712064244822,76333
2.23535137239634,5137,0.33562421298675693,21.746153846153845,130,0.8038229200193112,138.5,6,1.5048836297071129,1549.0,1,31.372921025104603,76480
2.233761182419292,5142,0.33483825045700477,21.68702290076336,131,0.804082637012316,139.16666666666666,6,1.5165307232191407,1552.0,1,31.434962479608483,76625
2.2338318120023306,5149,0.33477352801535926,21.702290076335878,131,0.8039141967585623,139.5,6,1.521342297619513,1557.0,1,31.586717742250713,76749
2.235407435946831,5191,0.3362325385846299,21.666666666666668,132,0.8032180570678005,140.16666666666666,6,1.527974369609927,1560.0,1,31.544563695753617,77148
2.2280230326295585,5210,0.33450026336382105,21.32116788321168,137,0.8054933053992772,140.5,6,1.5318748544970124,1565.0,1,31.677293773765488,77318
2.228587852078942,5219,0.3346895981449272,21.32116788321168,137,0.8041516312686264,140.5,6,1.5293232791457383,1567.0,1,31.705411442664015,77447
2.2289433384379786,5224,0.3343702168612706,21.333333333333332,138,0.8091385381774456,141.16666666666666,6,1.54042987202611,1572.0,1,31.83694923988663,77620
2.230445591891375,5229,0.3345897892965621,21.36231884057971,138,0.8100030347022301,141.5,6,1.545165148942738,1576.0,1,31.946493800483612,77748
2.2279327474207107,5234,0.3334264710037848,21.257142857142856,140,0.8118952891868008,142.16666666666666,6,1.5563562548662269,1579.0,1,31.998267409327756,77918
2.225252717909594,5243,0.3326119205669237,21.133802816901408,142,0.8125365736150295,142.5,6,1.560918583050413,1583.0,1,32.10414451348408,78055
2.227809523809524,5250,0.3331389144086964,21.161971830985916,142,0.8130374653469625,143.16666666666666,6,1.5723348036395404,1585.0,1,32.11947836092821,78215
2.226450999048525,5255,0.33239516503806027,21.111888111888113,143,0.8132908447190881,143.5,6,1.576560885043831,1589.0,1,32.218364404292515,78369
2.2275665399239544,5260,0.3325060786318917,21.111888111888113,143,0.811975007768424,144.16666666666666,6,1.5886690616931647,1591.0,1,32.24726100693029,78496
2.359090909090909,5500,0.37148445386912804,21.21232876712329,146,0.7972933746590388,149.0,6,1.616636528028933,1635.0,1,32.443232156510554,82397
2.359309718437784,5505,0.37030023350859737,21.12837837837838,148,0.7984004929147586,149.66666666666666,6,1.6241576134024562,1640.0,1,32.50232625587606,82751
2.359499637418419,5516,0.3701962289609866,21.08053691275168,149,0.7982106306336483,150.0,6,1.6274275794727135,1645.0,1,32.62118307957518,82953
2.360578661844485,5530,0.3707557553687454,21.06,150,0.8004492624587914,150.66666666666666,6,1.638745177306671,1647.0,1,32.637209134441854,83114
2.3602237863201587,5541,0.3706590935863278,21.04635761589404,151,0.8031764794576018,151.0,6,1.6428022479465874,1651.0,1,32.73213170661415,83276
2.357953521887948,5551,0.36983240243482907,20.9281045751634,153,0.8029980210141542,151.66666666666666,6,1.6538449248270461,1653.0,1,32.74228298902363,83452
2.3581713462922966,5556,0.36968018688301413,20.96078431372549,153,0.8043030414362522,152.0,6,1.6586381420725798,1659.0,1,32.93108151764241,83577
2.3594030924128013,5562,0.36981124851278824,20.980392156862745,153,0.8043841006094884,152.66666666666666,6,1.6702617696824922,1661.0,1,32.95217676918483,83725
2.359259924555416,5567,0.3694721386136482,20.99346405228758,153,0.804023114406712,153.0,6,1.674723073437705,1667.0,1,33.134474823232026,83867
2.3605527638190953,5572,0.3696408222119215,21.013071895424837,153,0.8042886106932574,153.66666666666666,6,1.6867549248376905,1670.0,1,33.2027715605505,83996
2.3608968609865473,5575,0.36936281762893813,21.052287581699346,153,0.806017167690732,154.0,6,1.6914024890346968,1673.0,1,33.26949090087841,84129
2.3608672280953233,5581,0.3692024900584421,21.058823529411764,153,0.8053211647134225,154.66666666666666,6,1.7035472104192877,1676.0,1,33.33937854582572,84254
2.3609022556390977,5586,0.3689792843033362,21.091503267973856,153,0.8065875951998819,155.0,6,1.7082824739580247,1680.0,1,33.44749534858917,84383
2.3611309949892627,5588,0.3686193954454791,21.124183006535947,153,0.807854026376422,155.66666666666666,6,1.7203789599899026,1683.0,1,33.515820238546006,84512
2.363132487037368,5593,0.36859802305009554,21.176470588235293,153,0.809712102363604,156.0,6,1.7231873111782476,1695.0,1,33.90560092522659,84736
2.3631814119749777,5595,0.3679504543050808,21.083870967741934,155,0.8113860304829383,156.66666666666666,6,1.734201611731964,1696.0,1,33.87246670356458,84919
2.3672084300767993,5599,0.36868367252923495,21.096774193548388,155,0.8106516053220121,157.0,6,1.7378848413631023,1702.0,1,34.04,85100
2.3690879885775478,5603,0.3687575365609162,21.129032258064516,155,0.8114257982054349,157.66666666666666,6,1.7489964313215054,1703.0,1,34.00847805438619,85279
2.369406311285434,5609,0.3685040710221342,21.16774193548387,155,0.8127529056116017,158.0,6,1.7528437017272855,1708.0,1,34.1392126573983,85452
2.371056852610943,5611,0.36858849252338094,21.193548387096776,155,0.8134982408872533,158.66666666666666,6,1.764981732918916,1711.0,1,34.20720478605314,85582
2.3722835767723547,5614,0.36854284735794113,21.232258064516127,155,0.8150916431266996,159.0,6,1.7694075378818808,1715.0,1,34.30920246830053,85727
2.372974897632188,5617,0.3684475788984732,21.238709677419354,155,0.8144659823876116,159.0,6,1.7669753625720777,1718.0,1,34.38201409517153,85845
2.372887386586017,5621,0.3680225579632821,21.270967741935483,155,0.8154790246998371,159.66666666666666,6,1.7786330848808318,1720.0,1,34.40040000465122,85999
2.3743553263382537,5623,0.3680442345025836,21.303225806451614,155,0.816700742042972,160.0,6,1.7833300437705355,1724.0,1,34.50762211050609,86131
2.3758222222222223,5625,0.3679552223084956,21.361290322580643,155,0.8196552545291348,160.66666666666666,6,1.7949294425322655,1726.0,1,34.5244005609058,86289
2.3772646536412076,5630,0.3681195636377027,21.38064516129032,155,0.8197826969700588,161.0,6,1.7994029988893003,1729.0,1,34.58720149944465,86432
2.378771742988995,5634,0.36831140852998584,21.393548387096775,155,0.8195776987870896,161.66666666666666,6,1.81169466330861,1732.0,1,34.65680815175951,86558
2.381138096082255,5641,0.3688000519651863,21.412903225806453,155,0.8194991617731353,162.0,6,1.8157120948306678,1736.0,1,34.75082734683994,86723
2.3823946156571023,5646,0.36886585449610576,21.470967741935485,155,0.8224985110405785,162.66666666666666,6,1.8274628973095752,1739.0,1,34.80962521294719,86876
2.3841387856257743,5649,0.36905019383499904,21.490322580645163,155,0.8227508966752758,163.0,6,1.8322184676918833,1744.0,1,34.95777302714755,87006
2.3846426043878273,5652,0.3688426750893885,21.509677419354837,155,0.8229849722982973,163.66666666666666,6,1.844438323884719,1745.0,1,34.94485758222589,87138
2.386560565870911,5655,0.3690563214358665,21.52258064516129,155,0.8226886476185127,164.0,6,1.8490730343515824,1751.0,1,35.13074913490845,87274
2.387062566277837,5658,0.36889179161687563,21.54193548387097,155,0.8230184743082654,164.66666666666666,6,1.8615344714479685,1753.0,1,35.16189528124857,87396
2.3867132867132868,5720,0.3661797868131733,21.55483870967742,155,0.8093177960602398,165.0,6,1.8357645366478614,1759.0,1,34.77198759299634,88982
2.3901799755373054,5723,0.36675683854055435,21.612903225806452,155,0.8121779286622278,165.66666666666666,6,1.8472036823074995,1761.0,1,34.786599661233694,89147
2.392177405273267,5727,0.3670257517637862,21.638709677419357,155,0.8127874778321316,166.0,6,1.8516121084519503,1764.0,1,34.84815159083019,89293
2.3923586880669925,5732,0.36678161407654697,21.58974358974359,156,0.8129584590386881,166.66666666666666,6,1.8633632962151363,1769.0,1,34.98681856804257,89444
2.3930313588850174,5740,0.36683568896775437,21.608974358974358,156,0.8129349883278192,167.0,6,1.8674419123719395,1773.0,1,35.081679798227796,89606
2.3821889159986056,5738,0.36278915149891305,21.109756097560975,164,0.8142384893293532,167.66666666666666,6,1.8792564945314094,1776.0,1,35.142064508941004,89755
2.382967607105538,5742,0.362733849905719,21.134146341463413,164,0.8148954413117387,168.0,6,1.8839025475581266,1780.0,1,35.24752475247525,89890
2.3725592747559276,5736,0.35866566510951003,20.697674418604652,172,0.8184988384105458,168.66666666666666,6,1.8960784095916228,1782.0,1,35.27458538373527,90023
2.3734541020728095,5741,0.3587032563758219,20.75581395348837,172,0.8218528816986854,169.0,6,1.9006876663708963,1788.0,1,35.458562555456965,90160
2.374630241865321,5747,0.3588013475651417,20.77906976744186,172,0.822245544667647,169.66666666666666,6,1.9123403344442107,1789.0,1,35.43574441701082,90319
2.375195686206297,5749,0.35858501122354264,20.808139534883722,172,0.8233717870527689,170.0,6,1.917123651158677,1793.0,1,35.543616221475325,90448
2.368933727604801,5749,0.3560511680158233,20.610169491525422,177,0.8297565256818605,170.66666666666666,6,1.9286922997689782,1796.0,1,35.598110625524214,90612
2.369848721961398,5751,0.35593172255589234,20.65536723163842,177,0.8321875010895492,171.0,6,1.9334170854271358,1799.0,1,35.66517896500044,90744
2.370177267987487,5754,0.35573787314081556,20.677966101694917,177,0.8328897049743953,171.66666666666666,6,1.9459056926316407,1802.0,1,35.73618295071864,90866
2.3707240840423687,5759,0.355647686182073,20.706214689265536,177,0.8338454767185824,172.0,6,1.9503790792220634,1806.0,1,35.838215580705416,91010
2.3710964607911174,5764,0.35550969611128763,20.73446327683616,177,0.8348104859520664,172.66666666666666,6,1.9624440958242368,1809.0,1,35.900968700975284,91153
2.371532593619972,5768,0.3553687788721994,20.74576271186441,177,0.8345029980278039,173.0,6,1.967158162259273,1814.0,1,36.04710470389764,91286
2.372032576676486,5771,0.35521325364420886,20.807909604519775,177,0.8383530726102298,173.0,6,1.9644466809609242,1815.0,1,36.03711766507679,91412
2.3749350874156137,5777,0.3558460313574853,20.875706214689266,177,0.8423874548234845,173.66666666666666,6,1.9762435202982118,1820.0,1,36.17420933077057,91568
2.375259515570934,5780,0.355588318113921,20.93220338983051,177,0.8456695078818632,174.0,6,1.980830252870555,1825.0,1,36.31811094027719,91707
2.37558360712433,5783,0.3553507430741613,20.98870056497175,177,0.849000148069708,174.66666666666666,6,1.9931258007498465,1827.0,1,36.34464999292255,91841
2.3760152064973217,5787,0.35511096836237144,21.073446327683616,177,0.8543908130680423,175.0,6,1.997282608695652,1831.0,1,36.440880434782606,92000
2.3764462096356413,5791,0.35499530796623896,21.10169491525424,177,0.855501975625762,175.66666666666666,6,2.0097546502834853,1832.0,1,36.43040585279017,92127
2.3767690714532277,5794,0.3548020258317875,21.15819209039548,177,0.8589423238865157,176.0,6,2.01469918699187,1837.0,1,36.58069376693767,92250
2.377716453949638,5798,0.3547263630909964,21.16949152542373,177,0.858399090391017,176.66666666666666,6,2.026542000786376,1840.0,1,36.63791704091681,92407
2.3779731127197516,5802,0.35449530568221216,21.225988700564972,177,0.8616442777281996,177.0,6,2.031031539367484,1843.0,1,36.700294972501645,92551
2.37822941784361,5806,0.35432613430857657,21.23728813559322,177,0.861370602851724,177.66666666666666,6,2.04353377428184,1846.0,1,36.76901995058212,92679
2.378787878787879,5808,0.3541103245664128,21.305084745762713,177,0.8656460395456487,178.0,6,2.0482916895626597,1849.0,1,36.83616166187198,92811
2.3796248494235073,5811,0.3540542981722233,21.316384180790962,177,0.8653710230809919,178.66666666666666,6,2.060821255518853,1853.0,1,36.94475946588623,92939
2.379666265267504,5813,0.3535380028723593,21.331460674157302,178,0.8698910555233087,179.0,6,2.064719149393191,1857.0,1,37.03629040919343,93110
2.378847807394669,5815,0.3529009471686769,21.329608938547487,179,0.8733505665376993,179.66666666666666,6,2.077093566122586,1858.0,1,37.02211354910666,93246
2.3798729177399967,5823,0.35287744507378344,21.34078212290503,179,0.8722546057660115,180.0,6,2.080011983608136,1869.0,1,37.37560051786306,93461
2.3856186717007035,5827,0.35391815621296974,21.424581005586592,179,0.8768665025605339,180.66666666666666,6,2.0900808600406258,1871.0,1,37.3596973351405,93701
2.386106346483705,5830,0.35378829470630363,21.441340782122904,179,0.8771062855384419,181.0,6,2.0950949670652936,1876.0,1,37.51120206348191,93822
2.3862896315338475,5835,0.3535883455302468,21.502793296089386,179,0.8807518505549435,181.66666666666666,6,2.107232804795857,1878.0,1,37.532020857720546,93970
2.386406437253895,5841,0.35346374235070016,21.52513966480447,179,0.881279825824221,182.0,6,2.1118490261292755,1882.0,1,37.63640034428163,94109
2.389050470487596,5845,0.35392589322917484,21.553072625698324,179,0.8821624904777701,182.66666666666666,6,2.1239634057932575,1886.0,1,37.73640713353632,94259
2.3892594492902344,5847,0.353606247355043,21.636871508379887,179,0.8877734932882237,183.0,6,2.128695983812359,1889.0,1,37.80281376797008,94393
2.389676978294309,5851,0.35350744850673455,21.64245810055866,179,0.8870666936272232,183.66666666666666,6,2.141420767339914,1893.0,1,37.91327486060709,94517
2.3901605739665186,5854,0.35328988137731643,21.720670391061454,179,0.8921210885090842,184.0,6,2.1459086011282245,1898.0,1,38.05543935264414,94662
2.3903688524590163,5856,0.35299114047453145,21.748603351955307,179,0.893199911902628,184.66666666666666,6,2.1585452908679796,1901.0,1,38.12388306906774,94791
2.390443686006826,5860,0.3527742852252804,21.77094972067039,179,0.8938199648277761,185.0,6,2.163400758533502,1906.0,1,38.272608512431525,94920
2.3913340156943024,5862,0.3525633175431503,21.843575418994412,179,0.8982791321862447,185.66666666666666,6,2.175354087785724,1908.0,1,38.2884307951199,95080
2.3915416098226467,5864,0.35226320277442286,21.865921787709496,179,0.8988889599526833,186.0,6,2.1801911563911354,1913.0,1,38.43681335994118,95210
2.3923339011925044,5870,0.3522136309490726,21.932960893854748,179,0.9027594194967054,186.66666666666666,6,2.191842097906008,1916.0,1,38.48712572339176,95384
2.3916226800612974,5873,0.35162380845064667,21.927777777777777,180,0.9059301089525299,187.0,6,2.196177357226595,1920.0,1,38.58650142354715,95536
2.391933287950987,5876,0.3513945810911356,21.994444444444444,180,0.9101514085161339,187.66666666666666,6,2.208720071354907,1922.0,1,38.61196588343507,95672
2.3907127062425584,5879,0.35078261912766634,21.96685082872928,181,0.9117882753421821,187.66666666666666,6,2.2059992344364407,1923.0,1,38.60454118383965,95790
2.3913634818089085,5882,0.3506731449330606,22.005524861878452,181,0.9137519993000686,188.0,6,2.2108193200654704,1928.0,1,38.75255679152636,95921
2.3921070460704605,5904,0.35095236811291064,22.07734806629834,181,0.9164588977377411,188.66666666666666,6,2.2186163600414144,1930.0,1,38.695033398086494,96263
2.39207719654647,5907,0.35064475783971644,22.093922651933703,181,0.9165881349988886,189.0,6,2.2234371433906674,1934.0,1,38.802788555304275,96394
2.392216582064298,5910,0.35039117770943023,22.14917127071823,181,0.9199372966755355,189.66666666666666,6,2.2361347091569628,1936.0,1,38.83071567693009,96524
2.392561284868977,5915,0.3501755794469689,22.265193370165747,181,0.9279754406396322,190.0,6,2.24007942663895,1939.0,1,38.883073231774794,96693
2.3929054054054055,5920,0.35007278632847927,22.298342541436465,181,0.9294142423112183,190.66666666666666,6,2.2526119390140207,1941.0,1,38.90779812250209,96831
2.3929113924050633,5925,0.34988601785715456,22.320441988950275,181,0.9299704598087878,191.0,6,2.2573712164182953,1945.0,1,39.01433506935492,96965
2.3931883324903054,5931,0.3497731106950111,22.392265193370164,181,0.9345001475408968,191.66666666666666,6,2.2695992119471016,1947.0,1,39.03342360245889,97117
2.3937299848306086,5933,0.3495922961269004,22.408839779005525,181,0.9346618212295505,192.0,6,2.2745259347620417,1952.0,1,39.18292131134054,97244
2.393934288121314,5935,0.3493602823150397,22.425414364640883,181,0.9349489195143423,192.66666666666666,6,2.287666824161,1954.0,1,39.21728055218883,97358
2.3947457056247896,5938,0.34928236252099604,22.43646408839779,181,0.9345554198982864,193.0,6,2.2923637109595365,1959.0,1,39.36284937689112,97495
2.3947501261988893,5943,0.3490872234109984,22.464088397790054,181,0.9355435044392655,193.66666666666666,6,2.3049888014858517,1962.0,1,39.42809734513274,97632
2.3949537426408747,5945,0.34881035390829257,22.49171270718232,181,0.9366274453599078,194.0,6,2.30992542886077,1966.0,1,39.53759756134985,97759
2.3954935261476376,5947,0.3486214056073639,22.552486187845304,181,0.9404452861790858,194.66666666666666,6,2.3227397017710536,1968.0,1,39.5654670085505,97889
2.3958648512355016,5949,0.3482739594559878,22.696132596685082,181,0.9508996706494882,195.0,6,2.326874043855176,1973.0,1,39.70146863844977,98050
2.396505376344086,5952,0.3481636605947266,22.70718232044199,181,0.9505364404939407,195.66666666666666,6,2.339637887074816,1976.0,1,39.768350936516505,98183
2.396777442094663,5958,0.34794878130546214,22.773480662983424,181,0.954326104740687,196.0,6,2.343272505464342,1980.0,1,39.85563970924618,98365
2.396979865771812,5960,0.34768961053545716,22.790055248618785,181,0.9545221539736058,196.66666666666666,6,2.356293829366691,1981.0,1,39.84608277150516,98488
2.39738430583501,5964,0.34756396383023197,22.80110497237569,181,0.9541401115459321,197.0,6,2.361051681656409,1986.0,1,39.992658913235246,98623
2.77526444263629,6145,0.463899630528981,22.808743169398905,183,0.9331408379227741,197.66666666666666,6,2.297796291758556,2013.0,1,39.71741239892183,102025
2.7764227642276422,6150,0.46394170025823017,22.852459016393443,183,0.9352636773522017,198.0,6,2.301965082596101,2019.0,1,39.89236083927034,102184
2.7770555736106597,6154,0.4636519744141438,22.831521739130434,184,0.9370289741804686,198.66666666666666,6,2.313485279224184,2022.0,1,39.94181377673137,102361
2.777326620107195,6157,0.4633710126919207,22.858695652173914,184,0.938051124594299,199.0,6,2.3182656376533033,2026.0,1,40.04835452177222,102493
2.7773088784288267,6161,0.4630246233623584,22.918478260869566,184,0.9416595004246793,199.66666666666666,6,2.3305954758772995,2027.0,1,40.03243532907877,102635
2.7777417261518496,6164,0.4626957275529912,23.016304347826086,184,0.9482833827516634,200.0,6,2.334857476408211,2031.0,1,40.12998346142621,102790
2.778894472361809,6169,0.46274867591769053,23.043478260869566,184,0.9490742598238604,200.66666666666666,6,2.3468645678520663,2034.0,1,40.18724197888234,102947
2.778083522175461,6178,0.462564732446278,23.059782608695652,184,0.949209895503363,201.0,6,2.351675430256699,2038.0,1,40.29418498612701,103078
2.77761604399159,6183,0.4621466570384767,23.07608695652174,184,0.9492449643227213,201.66666666666666,6,2.3640444358328487,2042.0,1,40.39686107343538,103220
2.7772029102667743,6185,0.4615505088205076,23.043243243243243,185,0.9504368004368003,201.66666666666666,6,2.3609337306655314,2044.0,1,40.422771779093615,103356
2.7833440721649483,6208,0.46362236318794364,23.00537634408602,186,0.9489656754424208,202.0,6,2.3601133668806757,2048.0,1,40.43326199703087,103734
2.784645098985997,6213,0.4637054829594665,23.080645161290324,186,0.9536960968412582,202.66666666666666,6,2.372013038679705,2050.0,1,40.44910294910295,103896
2.785070785070785,6216,0.4634601081497739,23.107526881720432,186,0.9546600649566427,203.0,6,2.3766881662549384,2055.0,1,40.59312910326531,104033
2.7860584645036943,6226,0.463657009740776,23.155913978494624,186,0.9568504413832518,203.66666666666666,6,2.3878026160094663,2062.0,1,40.7929003166075,104230
2.7856341189674523,6237,0.4634765059703372,23.20967741935484,186,0.9595221112145298,204.0,6,2.3911973415818353,2071.0,1,41.07371939132184,104423
2.7895579756566304,6244,0.46436646615810534,23.247311827956988,186,0.9606951501814517,204.66666666666666,6,2.4019980758325845,2073.0,1,41.07010149664545,104634
2.790046407425188,6249,0.4641469706638884,23.295698924731184,186,0.9631336918520306,205.0,6,2.4059196213884966,2078.0,1,41.201519025991374,104804
2.790281329923274,6256,0.46404556787352247,23.317204301075268,186,0.9634602527939964,205.66666666666666,6,2.417948082798219,2079.0,1,41.17910291343534,104962
2.790129372304744,6261,0.463681136303277,23.333333333333332,186,0.963370973930636,206.0,6,2.422215245868889,2084.0,1,41.31639982115167,105117
2.7901707355991703,6267,0.46347347230580127,23.381720430107528,186,0.9659830352104879,206.66666666666666,6,2.4344213499512355,2086.0,1,41.33636052741574,105268
2.8805790108564535,6632,0.5028930568355603,23.074468085106382,188,0.9147297086046668,196.57142857142858,7,2.471783142470718,2156.0,1,42.47848813831926,109428
2.8814401928291655,6638,0.5027485456491594,23.132978723404257,188,0.9177308296366227,197.14285714285714,7,2.481729756779016,2160.0,1,42.56002335255054,109624
2.881192591477187,6641,0.5023119730781276,23.170212765957448,188,0.9196304948383658,197.42857142857142,7,2.486070940449072,2163.0,1,42.62933029612756,109750
2.881396748946418,6644,0.5020337413250412,23.18617021276596,188,0.9198416028745751,198.0,7,2.4976154938294077,2165.0,1,42.65922494448287,109876
2.880390683696469,6655,0.5018606696641272,23.21276595744681,188,0.9207546936283539,198.28571428571428,7,2.5015731049052565,2169.0,1,42.7613503122188,110019
2.879574085182963,6668,0.5018398018588266,23.25,188,0.922394623148417,198.85714285714286,7,2.512426870254346,2174.0,1,42.897509439442345,110176
